id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
5690,2022-01-17,嘉義市,18-29歲,95.60,83.10,0.20,6.30
5689,2022-01-17,嘉義市,12-17歲,89.90,68.40,0.00,0.00
5688,2022-01-17,嘉義市,總計,79.80,71.80,0.50,10.60
5687,2022-01-17,苗栗縣,75歲以上,69.80,62.30,0.90,16.10
5686,2022-01-17,苗栗縣,65-74歲,80.70,75.80,0.90,19.00
5685,2022-01-17,苗栗縣,50-64歲,82.60,75.70,0.70,12.10
5684,2022-01-17,苗栗縣,30-49歲,94.60,83.60,0.30,6.20
5683,2022-01-17,苗栗縣,18-29歲,97.60,83.20,0.20,4.20
5682,2022-01-17,苗栗縣,12-17歲,89.10,77.10,0.00,0.00
5681,2022-01-17,苗栗縣,總計,80.00,71.20,0.40,8.40
5680,2022-01-17,新竹市,75歲以上,80.20,73.60,0.70,30.30
5679,2022-01-17,新竹市,65-74歲,87.80,84.20,0.50,33.40
5678,2022-01-17,新竹市,50-64歲,86.80,80.30,0.40,19.30
5677,2022-01-17,新竹市,30-49歲,96.90,88.20,0.10,8.10
5676,2022-01-17,新竹市,18-29歲,103.20,87.60,0.10,4.30
5675,2022-01-17,新竹市,12-17歲,89.20,64.40,0.00,0.00
5674,2022-01-17,新竹市,總計,80.80,72.20,0.20,11.50
5673,2022-01-17,宜蘭縣,75歲以上,78.10,72.00,0.40,16.40
5672,2022-01-17,宜蘭縣,65-74歲,85.70,81.30,0.40,18.10
5671,2022-01-17,宜蘭縣,50-64歲,87.20,80.30,0.30,15.10
5670,2022-01-17,宜蘭縣,30-49歲,94.10,84.60,0.20,10.20
5669,2022-01-17,宜蘭縣,18-29歲,95.30,82.70,0.10,6.50
5668,2022-01-17,宜蘭縣,12-17歲,88.50,75.50,0.00,0.00
5667,2022-01-17,宜蘭縣,總計,81.70,73.80,0.20,10.60
5666,2022-01-17,基隆市,75歲以上,79.30,72.40,0.50,12.40
5665,2022-01-17,基隆市,65-74歲,89.00,84.70,0.30,12.20
5664,2022-01-17,基隆市,50-64歲,86.80,80.70,0.60,15.10
5663,2022-01-17,基隆市,30-49歲,94.40,85.00,0.40,9.40
5662,2022-01-17,基隆市,18-29歲,96.50,83.40,0.20,5.60
5661,2022-01-17,基隆市,12-17歲,90.80,66.60,0.00,0.00
5660,2022-01-17,基隆市,總計,83.60,75.30,0.40,9.60
5659,2022-01-17,屏東縣,75歲以上,72.50,64.90,0.50,17.10
5658,2022-01-17,屏東縣,65-74歲,83.80,78.30,0.40,11.90
5657,2022-01-17,屏東縣,50-64歲,81.60,73.50,0.40,12.40
5656,2022-01-17,屏東縣,30-49歲,88.00,76.40,0.30,9.30
5655,2022-01-17,屏東縣,18-29歲,92.30,78.00,0.20,7.00
5654,2022-01-17,屏東縣,12-17歲,88.60,74.30,0.00,0.00
5653,2022-01-17,屏東縣,總計,78.50,69.10,0.30,9.40
5652,2022-01-17,雲林縣,75歲以上,73.60,66.00,1.10,10.50
5651,2022-01-17,雲林縣,65-74歲,82.90,77.80,0.90,12.50
5650,2022-01-17,雲林縣,50-64歲,83.80,76.60,0.60,11.10
5649,2022-01-17,雲林縣,30-49歲,92.30,80.50,0.30,7.30
5648,2022-01-17,雲林縣,18-29歲,96.30,81.10,0.20,5.70
5647,2022-01-17,雲林縣,12-17歲,88.80,66.20,0.00,0.00
5646,2022-01-17,雲林縣,總計,80.40,70.70,0.40,7.80
5645,2022-01-17,彰化縣,75歲以上,74.60,68.80,0.60,14.90
5644,2022-01-17,彰化縣,65-74歲,86.80,82.50,0.60,18.00
5643,2022-01-17,彰化縣,50-64歲,85.50,79.10,0.40,12.30
5642,2022-01-17,彰化縣,30-49歲,95.30,84.90,0.20,7.40
5641,2022-01-17,彰化縣,18-29歲,102.10,87.20,0.10,5.70
5640,2022-01-17,彰化縣,12-17歲,89.70,66.40,0.00,0.00
5639,2022-01-17,彰化縣,總計,82.20,73.30,0.30,8.70
5638,2022-01-17,新竹縣,75歲以上,68.40,61.40,0.60,14.00
5637,2022-01-17,新竹縣,65-74歲,83.80,78.90,0.60,19.90
5636,2022-01-17,新竹縣,50-64歲,84.80,78.30,0.30,12.80
5635,2022-01-17,新竹縣,30-49歲,99.70,89.30,0.10,7.00
5634,2022-01-17,新竹縣,18-29歲,100.70,86.80,0.00,3.60
5633,2022-01-17,新竹縣,12-17歲,89.00,73.70,0.00,0.00
5632,2022-01-17,新竹縣,總計,80.50,72.00,0.20,7.70
5631,2022-01-17,高雄市,75歲以上,73.70,66.30,0.80,19.20
5630,2022-01-17,高雄市,65-74歲,86.90,81.50,0.50,11.60
5629,2022-01-17,高雄市,50-64歲,83.40,76.40,0.50,11.80
5628,2022-01-17,高雄市,30-49歲,91.30,81.40,0.30,9.00
5627,2022-01-17,高雄市,18-29歲,96.30,82.10,0.20,6.20
5626,2022-01-17,高雄市,12-17歲,88.90,64.50,0.00,0.00
5625,2022-01-17,高雄市,總計,80.20,71.20,0.30,8.90
5624,2022-01-17,臺南市,75歲以上,69.80,63.20,0.70,9.20
5623,2022-01-17,臺南市,65-74歲,80.20,74.90,0.70,10.20
5622,2022-01-17,臺南市,50-64歲,81.80,74.40,0.50,9.10
5621,2022-01-17,臺南市,30-49歲,91.90,80.90,0.30,6.70
5620,2022-01-17,臺南市,18-29歲,97.80,82.60,0.20,5.00
5619,2022-01-17,臺南市,12-17歲,88.30,71.50,0.00,0.00
5618,2022-01-17,臺南市,總計,79.00,69.90,0.40,6.60
5617,2022-01-17,臺中市,75歲以上,76.90,70.20,2.10,15.70
5616,2022-01-17,臺中市,65-74歲,86.50,82.00,2.20,15.40
5615,2022-01-17,臺中市,50-64歲,85.10,78.60,0.80,11.40
5614,2022-01-17,臺中市,30-49歲,93.90,84.00,0.40,7.00
5613,2022-01-17,臺中市,18-29歲,99.00,85.00,0.20,4.50
5612,2022-01-17,臺中市,12-17歲,89.50,73.80,0.00,0.00
5611,2022-01-17,臺中市,總計,80.70,72.30,0.60,7.60
5610,2022-01-17,桃園市,75歲以上,80.30,73.00,0.60,25.60
5609,2022-01-17,桃園市,65-74歲,88.00,83.90,0.60,23.20
5608,2022-01-17,桃園市,50-64歲,86.50,80.20,0.40,15.00
5607,2022-01-17,桃園市,30-49歲,98.50,88.50,0.30,7.70
5606,2022-01-17,桃園市,18-29歲,101.90,87.60,0.10,4.90
5605,2022-01-17,桃園市,12-17歲,89.30,66.20,0.00,0.00
5604,2022-01-17,桃園市,總計,82.80,74.00,0.30,9.60
5603,2022-01-17,新北市,75歲以上,74.90,69.30,1.00,17.20
5602,2022-01-17,新北市,65-74歲,85.30,81.10,0.80,16.70
5601,2022-01-17,新北市,50-64歲,86.90,81.20,0.50,11.20
5600,2022-01-17,新北市,30-49歲,93.90,85.80,0.20,6.60
5599,2022-01-17,新北市,18-29歲,97.50,85.20,0.10,4.50
5598,2022-01-17,新北市,12-17歲,89.50,77.30,0.00,0.00
5597,2022-01-17,新北市,總計,81.80,74.80,0.30,8.10
5596,2022-01-17,臺北市,75歲以上,76.80,71.00,0.80,13.80
5595,2022-01-17,臺北市,65-74歲,83.30,79.00,0.70,13.20
5594,2022-01-17,臺北市,50-64歲,86.40,81.00,0.50,11.00
5593,2022-01-17,臺北市,30-49歲,94.90,87.70,0.30,7.80
5592,2022-01-17,臺北市,18-29歲,95.10,83.90,0.10,4.70
5591,2022-01-17,臺北市,12-17歲,87.20,72.20,0.00,0.00
5590,2022-01-17,臺北市,總計,80.00,73.50,0.30,8.10
5589,2022-01-24,全國,75歲以上,75.00,68.40,1.50,36.30
5588,2022-01-24,全國,65-74歲,85.30,80.80,1.50,39.80
5587,2022-01-24,全國,50-64歲,85.40,79.30,0.90,24.50
5586,2022-01-24,全國,30-49歲,94.40,85.60,0.50,15.10
5585,2022-01-24,全國,18-29歲,98.30,86.00,0.20,8.90
5584,2022-01-24,全國,12-17歲,89.30,76.90,0.00,0.10
5583,2022-01-24,全國,總計,81.30,73.80,0.60,18.00
5582,2022-01-24,連江縣,75歲以上,85.00,78.50,0.30,45.70
5581,2022-01-24,連江縣,65-74歲,93.60,91.70,0.40,60.40
5580,2022-01-24,連江縣,50-64歲,92.20,89.00,0.20,50.20
5579,2022-01-24,連江縣,30-49歲,97.40,93.70,0.30,48.90
5578,2022-01-24,連江縣,18-29歲,98.40,94.40,0.30,36.30
5577,2022-01-24,連江縣,12-17歲,94.90,82.90,0.00,0.00
5576,2022-01-24,連江縣,總計,86.70,83.20,0.20,41.60
5575,2022-01-24,金門縣,75歲以上,74.30,67.30,1.20,24.00
5574,2022-01-24,金門縣,65-74歲,89.10,85.20,1.50,36.30
5573,2022-01-24,金門縣,50-64歲,88.50,83.80,1.10,27.40
5572,2022-01-24,金門縣,30-49歲,92.60,86.40,0.80,22.70
5571,2022-01-24,金門縣,18-29歲,94.90,86.70,0.40,15.80
5570,2022-01-24,金門縣,12-17歲,90.50,78.70,0.00,0.00
5569,2022-01-24,金門縣,總計,83.90,78.20,0.80,21.70
5568,2022-01-24,澎湖縣,75歲以上,67.40,60.10,0.90,29.20
5567,2022-01-24,澎湖縣,65-74歲,85.00,80.10,0.80,38.20
5566,2022-01-24,澎湖縣,50-64歲,87.60,81.70,0.90,36.80
5565,2022-01-24,澎湖縣,30-49歲,94.80,87.00,0.60,32.80
5564,2022-01-24,澎湖縣,18-29歲,97.20,88.40,0.30,24.30
5563,2022-01-24,澎湖縣,12-17歲,91.50,78.20,0.00,0.00
5562,2022-01-24,澎湖縣,總計,82.60,75.80,0.60,28.40
5561,2022-01-24,南投縣,75歲以上,75.30,68.70,1.20,32.90
5560,2022-01-24,南投縣,65-74歲,87.00,81.60,1.00,29.50
5559,2022-01-24,南投縣,50-64歲,83.90,77.10,0.60,24.50
5558,2022-01-24,南投縣,30-49歲,92.80,82.80,0.40,16.60
5557,2022-01-24,南投縣,18-29歲,97.50,84.90,0.20,10.80
5556,2022-01-24,南投縣,12-17歲,90.40,79.20,0.00,0.00
5555,2022-01-24,南投縣,總計,81.60,73.50,0.50,18.20
5554,2022-01-24,臺東縣,75歲以上,70.10,60.50,1.20,19.50
5553,2022-01-24,臺東縣,65-74歲,78.00,71.00,1.00,23.70
5552,2022-01-24,臺東縣,50-64歲,78.30,69.60,0.90,16.10
5551,2022-01-24,臺東縣,30-49歲,83.30,71.90,0.60,13.10
5550,2022-01-24,臺東縣,18-29歲,88.60,74.60,0.30,9.80
5549,2022-01-24,臺東縣,12-17歲,88.80,77.60,0.00,0.00
5548,2022-01-24,臺東縣,總計,74.40,64.80,0.60,13.10
5547,2022-01-24,花蓮縣,75歲以上,68.20,61.30,1.00,26.30
5546,2022-01-24,花蓮縣,65-74歲,80.80,75.50,1.10,32.60
5545,2022-01-24,花蓮縣,50-64歲,81.40,73.80,1.00,21.20
5544,2022-01-24,花蓮縣,30-49歲,88.20,78.30,0.80,16.90
5543,2022-01-24,花蓮縣,18-29歲,92.20,79.00,0.50,10.00
5542,2022-01-24,花蓮縣,12-17歲,89.20,79.30,0.00,0.10
5541,2022-01-24,花蓮縣,總計,77.00,68.70,0.70,16.90
5540,2022-01-24,嘉義縣,75歲以上,72.10,64.70,2.60,30.20
5539,2022-01-24,嘉義縣,65-74歲,84.60,79.70,3.20,37.70
5538,2022-01-24,嘉義縣,50-64歲,83.20,75.90,1.80,23.20
5537,2022-01-24,嘉義縣,30-49歲,91.00,80.00,0.80,14.70
5536,2022-01-24,嘉義縣,18-29歲,96.00,83.10,0.50,9.60
5535,2022-01-24,嘉義縣,12-17歲,90.20,77.70,0.00,0.00
5534,2022-01-24,嘉義縣,總計,81.10,72.50,1.30,18.50
5533,2022-01-24,嘉義市,75歲以上,74.00,67.10,1.40,34.30
5532,2022-01-24,嘉義市,65-74歲,83.30,78.90,1.40,39.50
5531,2022-01-24,嘉義市,50-64歲,86.00,80.60,1.10,30.20
5530,2022-01-24,嘉義市,30-49歲,93.40,85.20,0.50,20.60
5529,2022-01-24,嘉義市,18-29歲,96.20,85.00,0.30,11.20
5528,2022-01-24,嘉義市,12-17歲,90.00,79.30,0.00,0.00
5527,2022-01-24,嘉義市,總計,80.30,73.40,0.70,20.80
5526,2022-01-24,苗栗縣,75歲以上,70.10,62.70,1.40,27.20
5525,2022-01-24,苗栗縣,65-74歲,81.20,76.40,1.50,34.80
5524,2022-01-24,苗栗縣,50-64歲,83.20,76.70,1.20,22.80
5523,2022-01-24,苗栗縣,30-49歲,95.60,85.40,0.60,13.30
5522,2022-01-24,苗栗縣,18-29歲,98.50,85.50,0.30,7.30
5521,2022-01-24,苗栗縣,12-17歲,89.10,78.40,0.00,0.00
5520,2022-01-24,苗栗縣,總計,80.60,72.50,0.70,15.80
5519,2022-01-24,新竹市,75歲以上,80.50,73.90,0.90,42.30
5518,2022-01-24,新竹市,65-74歲,88.10,84.60,0.60,51.60
5517,2022-01-24,新竹市,50-64歲,87.50,81.30,0.50,30.70
5516,2022-01-24,新竹市,30-49歲,97.60,89.90,0.20,17.70
5515,2022-01-24,新竹市,18-29歲,104.00,90.10,0.10,7.40
5514,2022-01-24,新竹市,12-17歲,89.90,73.90,0.00,0.10
5513,2022-01-24,新竹市,總計,81.40,74.00,0.30,19.50
5512,2022-01-24,宜蘭縣,75歲以上,78.30,72.30,0.60,30.60
5511,2022-01-24,宜蘭縣,65-74歲,86.20,81.90,0.60,36.00
5510,2022-01-24,宜蘭縣,50-64歲,87.80,81.20,0.40,28.60
5509,2022-01-24,宜蘭縣,30-49歲,94.90,86.10,0.30,18.90
5508,2022-01-24,宜蘭縣,18-29歲,96.00,84.60,0.10,11.00
5507,2022-01-24,宜蘭縣,12-17歲,88.90,78.60,0.00,0.10
5506,2022-01-24,宜蘭縣,總計,82.30,75.00,0.30,19.90
5505,2022-01-24,基隆市,75歲以上,79.50,72.80,0.70,47.10
5504,2022-01-24,基隆市,65-74歲,89.20,85.00,0.50,53.80
5503,2022-01-24,基隆市,50-64歲,87.00,81.30,0.90,25.20
5502,2022-01-24,基隆市,30-49歲,94.80,85.80,0.60,16.10
5501,2022-01-24,基隆市,18-29歲,96.80,84.60,0.20,8.90
5500,2022-01-24,基隆市,12-17歲,90.90,76.30,0.00,0.00
5499,2022-01-24,基隆市,總計,83.90,76.40,0.50,21.80
5498,2022-01-24,屏東縣,75歲以上,72.90,65.30,0.90,26.70
5497,2022-01-24,屏東縣,65-74歲,84.20,78.70,0.90,25.60
5496,2022-01-24,屏東縣,50-64歲,82.30,74.50,0.90,21.60
5495,2022-01-24,屏東縣,30-49歲,88.90,78.00,0.50,16.40
5494,2022-01-24,屏東縣,18-29歲,93.10,79.80,0.30,11.70
5493,2022-01-24,屏東縣,12-17歲,88.90,76.40,0.00,0.00
5492,2022-01-24,屏東縣,總計,79.10,70.30,0.60,16.60
5491,2022-01-24,雲林縣,75歲以上,73.90,66.40,1.80,22.70
5490,2022-01-24,雲林縣,65-74歲,83.20,78.30,2.00,28.30
5489,2022-01-24,雲林縣,50-64歲,84.30,77.50,1.30,23.60
5488,2022-01-24,雲林縣,30-49歲,93.10,82.20,0.70,15.40
5487,2022-01-24,雲林縣,18-29歲,97.00,83.30,0.30,10.10
5486,2022-01-24,雲林縣,12-17歲,89.10,78.00,0.00,0.00
5485,2022-01-24,雲林縣,總計,81.00,72.40,0.90,16.40
5484,2022-01-24,彰化縣,75歲以上,74.90,69.20,1.10,36.70
5483,2022-01-24,彰化縣,65-74歲,87.20,83.00,1.10,38.50
5482,2022-01-24,彰化縣,50-64歲,86.00,79.90,0.70,24.00
5481,2022-01-24,彰化縣,30-49歲,96.00,86.60,0.40,14.30
5480,2022-01-24,彰化縣,18-29歲,102.80,89.50,0.20,9.40
5479,2022-01-24,彰化縣,12-17歲,89.90,77.70,0.00,0.00
5478,2022-01-24,彰化縣,總計,82.70,75.00,0.50,17.50
5477,2022-01-24,新竹縣,75歲以上,68.90,61.90,0.70,28.50
5476,2022-01-24,新竹縣,65-74歲,84.20,79.50,0.70,38.20
5475,2022-01-24,新竹縣,50-64歲,85.50,79.40,0.40,24.90
5474,2022-01-24,新竹縣,30-49歲,100.70,91.30,0.20,14.90
5473,2022-01-24,新竹縣,18-29歲,101.80,89.50,0.10,6.70
5472,2022-01-24,新竹縣,12-17歲,89.40,76.90,0.00,0.00
5471,2022-01-24,新竹縣,總計,81.20,73.50,0.30,15.40
5470,2022-01-24,高雄市,75歲以上,74.20,67.20,1.50,46.00
5469,2022-01-24,高雄市,65-74歲,87.20,82.00,1.00,29.30
5468,2022-01-24,高雄市,50-64歲,84.00,77.40,0.80,23.40
5467,2022-01-24,高雄市,30-49歲,92.10,82.90,0.50,16.40
5466,2022-01-24,高雄市,18-29歲,97.00,84.10,0.30,10.20
5465,2022-01-24,高雄市,12-17歲,89.30,76.10,0.00,0.00
5464,2022-01-24,高雄市,總計,80.70,72.80,0.60,18.10
5463,2022-01-24,臺南市,75歲以上,70.10,63.60,1.40,20.90
5462,2022-01-24,臺南市,65-74歲,80.60,75.50,1.40,25.40
5461,2022-01-24,臺南市,50-64歲,82.40,75.40,1.00,20.20
5460,2022-01-24,臺南市,30-49歲,92.70,82.60,0.60,13.30
5459,2022-01-24,臺南市,18-29歲,98.60,84.70,0.30,8.80
5458,2022-01-24,臺南市,12-17歲,88.50,74.40,0.00,0.00
5457,2022-01-24,臺南市,總計,79.60,71.20,0.70,14.20
5456,2022-01-24,臺中市,75歲以上,77.20,70.60,3.40,49.80
5455,2022-01-24,臺中市,65-74歲,86.80,82.50,3.40,57.30
5454,2022-01-24,臺中市,50-64歲,85.60,79.50,1.20,24.80
5453,2022-01-24,臺中市,30-49歲,94.60,85.40,0.70,15.00
5452,2022-01-24,臺中市,18-29歲,99.60,87.00,0.30,8.20
5451,2022-01-24,臺中市,12-17歲,89.60,77.30,0.00,0.00
5450,2022-01-24,臺中市,總計,81.20,73.50,1.00,19.30
5449,2022-01-24,桃園市,75歲以上,80.70,73.40,0.70,39.40
5448,2022-01-24,桃園市,65-74歲,88.30,84.30,0.80,43.80
5447,2022-01-24,桃園市,50-64歲,87.10,81.20,0.70,27.80
5446,2022-01-24,桃園市,30-49歲,99.30,90.30,0.50,14.50
5445,2022-01-24,桃園市,18-29歲,102.70,90.20,0.20,8.40
5444,2022-01-24,桃園市,12-17歲,89.60,76.90,0.00,0.70
5443,2022-01-24,桃園市,總計,83.40,75.90,0.40,17.70
5442,2022-01-24,新北市,75歲以上,75.20,69.70,1.70,45.10
5441,2022-01-24,新北市,65-74歲,85.70,81.60,1.60,51.90
5440,2022-01-24,新北市,50-64歲,87.20,81.80,0.90,24.90
5439,2022-01-24,新北市,30-49歲,94.30,86.70,0.40,12.70
5438,2022-01-24,新北市,18-29歲,97.80,86.50,0.20,7.10
5437,2022-01-24,新北市,12-17歲,89.80,78.60,0.00,0.00
5436,2022-01-24,新北市,總計,82.20,75.50,0.60,18.90
5435,2022-01-24,臺北市,75歲以上,77.10,71.40,1.10,32.10
5434,2022-01-24,臺北市,65-74歲,83.60,79.50,1.00,34.50
5433,2022-01-24,臺北市,50-64歲,86.70,81.70,0.80,25.00
5432,2022-01-24,臺北市,30-49歲,95.30,88.80,0.40,16.30
5431,2022-01-24,臺北市,18-29歲,95.70,85.50,0.20,8.40
5430,2022-01-24,臺北市,12-17歲,87.40,74.20,0.00,0.00
5429,2022-01-24,臺北市,總計,80.30,74.40,0.50,18.20
5428,2022-02-07,全國,75歲以上,75.50,69.00,1.60,42.10
5427,2022-02-07,全國,65-74歲,85.90,81.30,1.50,48.30
5426,2022-02-07,全國,50-64歲,86.10,80.00,1.00,31.80
5425,2022-02-07,全國,30-49歲,95.30,87.00,0.60,23.70
5424,2022-02-07,全國,18-29歲,99.20,88.20,0.30,13.60
5423,2022-02-07,全國,12-17歲,89.40,79.40,0.00,0.10
5422,2022-02-07,全國,總計,81.90,75.00,0.70,24.20
5421,2022-02-07,連江縣,75歲以上,85.50,79.50,0.50,54.10
5420,2022-02-07,連江縣,65-74歲,94.20,92.10,0.40,71.30
5419,2022-02-07,連江縣,50-64歲,92.80,89.60,0.40,60.40
5418,2022-02-07,連江縣,30-49歲,97.90,94.30,0.40,61.50
5417,2022-02-07,連江縣,18-29歲,98.70,95.50,0.30,49.80
5416,2022-02-07,連江縣,12-17歲,95.10,85.90,0.00,0.00
5415,2022-02-07,連江縣,總計,87.20,83.90,0.30,51.80
5414,2022-02-07,金門縣,75歲以上,74.80,67.80,1.30,30.00
5413,2022-02-07,金門縣,65-74歲,89.50,85.70,1.70,43.80
5412,2022-02-07,金門縣,50-64歲,88.90,84.30,1.20,34.30
5411,2022-02-07,金門縣,30-49歲,93.10,87.30,0.90,30.60
5410,2022-02-07,金門縣,18-29歲,95.40,88.40,0.50,22.50
5409,2022-02-07,金門縣,12-17歲,90.50,80.90,0.00,0.30
5408,2022-02-07,金門縣,總計,84.30,79.00,0.90,28.10
5407,2022-02-07,澎湖縣,75歲以上,67.90,60.60,1.00,33.40
5406,2022-02-07,澎湖縣,65-74歲,85.60,80.70,0.90,44.80
5405,2022-02-07,澎湖縣,50-64歲,88.30,82.40,1.00,43.10
5404,2022-02-07,澎湖縣,30-49歲,95.30,87.70,0.70,40.70
5403,2022-02-07,澎湖縣,18-29歲,97.70,89.60,0.40,32.80
5402,2022-02-07,澎湖縣,12-17歲,91.50,80.90,0.00,0.10
5401,2022-02-07,澎湖縣,總計,83.10,76.60,0.70,34.70
5400,2022-02-07,南投縣,75歲以上,75.80,69.10,1.50,36.90
5399,2022-02-07,南投縣,65-74歲,87.40,82.10,1.10,37.40
5398,2022-02-07,南投縣,50-64歲,84.50,77.80,0.70,29.70
5397,2022-02-07,南投縣,30-49歲,93.80,84.40,0.50,22.50
5396,2022-02-07,南投縣,18-29歲,98.60,87.00,0.30,15.80
5395,2022-02-07,南投縣,12-17歲,90.30,80.50,0.00,0.10
5394,2022-02-07,南投縣,總計,82.30,74.60,0.60,23.10
5393,2022-02-07,臺東縣,75歲以上,70.70,61.20,1.20,25.00
5392,2022-02-07,臺東縣,65-74歲,78.60,71.70,1.10,29.90
5391,2022-02-07,臺東縣,50-64歲,79.10,70.40,1.00,21.50
5390,2022-02-07,臺東縣,30-49歲,84.20,73.20,0.80,18.70
5389,2022-02-07,臺東縣,18-29歲,89.60,76.40,0.50,14.40
5388,2022-02-07,臺東縣,12-17歲,88.90,79.20,0.00,0.00
5387,2022-02-07,臺東縣,總計,75.10,65.90,0.70,17.80
5386,2022-02-07,花蓮縣,75歲以上,68.80,61.80,1.20,30.10
5385,2022-02-07,花蓮縣,65-74歲,81.30,76.00,1.10,36.70
5384,2022-02-07,花蓮縣,50-64歲,82.10,74.60,1.20,26.50
5383,2022-02-07,花蓮縣,30-49歲,89.20,79.70,1.00,23.60
5382,2022-02-07,花蓮縣,18-29歲,93.50,81.40,0.60,15.80
5381,2022-02-07,花蓮縣,12-17歲,89.10,80.20,0.00,0.10
5380,2022-02-07,花蓮縣,總計,77.70,69.80,0.90,21.70
5379,2022-02-07,嘉義縣,75歲以上,72.70,65.20,2.90,34.60
5378,2022-02-07,嘉義縣,65-74歲,85.10,80.20,3.50,43.80
5377,2022-02-07,嘉義縣,50-64歲,83.90,76.80,2.00,29.00
5376,2022-02-07,嘉義縣,30-49歲,92.20,81.60,0.90,21.30
5375,2022-02-07,嘉義縣,18-29歲,96.90,85.20,0.50,14.10
5374,2022-02-07,嘉義縣,12-17歲,90.30,80.60,0.00,0.10
5373,2022-02-07,嘉義縣,總計,81.90,73.70,1.50,23.60
5372,2022-02-07,嘉義市,75歲以上,74.60,67.70,1.60,39.70
5371,2022-02-07,嘉義市,65-74歲,83.90,79.50,1.50,45.10
5370,2022-02-07,嘉義市,50-64歲,86.50,81.30,1.30,37.10
5369,2022-02-07,嘉義市,30-49歲,94.20,86.60,0.60,28.40
5368,2022-02-07,嘉義市,18-29歲,96.90,87.10,0.40,16.70
5367,2022-02-07,嘉義市,12-17歲,90.00,80.80,0.00,0.00
5366,2022-02-07,嘉義市,總計,80.90,74.50,0.80,26.40
5365,2022-02-07,苗栗縣,75歲以上,70.80,63.30,1.60,32.40
5364,2022-02-07,苗栗縣,65-74歲,81.90,77.00,1.80,41.80
5363,2022-02-07,苗栗縣,50-64歲,84.00,77.60,1.50,29.00
5362,2022-02-07,苗栗縣,30-49歲,96.70,87.20,0.80,19.90
5361,2022-02-07,苗栗縣,18-29歲,99.60,87.90,0.40,11.40
5360,2022-02-07,苗栗縣,12-17歲,89.20,80.50,0.00,0.10
5359,2022-02-07,苗栗縣,總計,81.40,73.80,0.90,20.90
5358,2022-02-07,新竹市,75歲以上,81.40,74.70,1.00,45.80
5357,2022-02-07,新竹市,65-74歲,88.40,84.90,0.70,55.80
5356,2022-02-07,新竹市,50-64歲,88.00,82.10,0.50,35.10
5355,2022-02-07,新竹市,30-49歲,98.30,91.20,0.20,25.70
5354,2022-02-07,新竹市,18-29歲,104.70,92.60,0.10,11.40
5353,2022-02-07,新竹市,12-17歲,90.30,79.20,0.00,0.10
5352,2022-02-07,新竹市,總計,81.90,75.40,0.30,24.00
5351,2022-02-07,宜蘭縣,75歲以上,78.40,72.70,0.60,37.60
5350,2022-02-07,宜蘭縣,65-74歲,86.60,82.50,0.70,44.60
5349,2022-02-07,宜蘭縣,50-64歲,87.80,82.10,0.50,36.10
5348,2022-02-07,宜蘭縣,30-49歲,95.50,87.50,0.40,27.50
5347,2022-02-07,宜蘭縣,18-29歲,96.90,86.80,0.20,16.30
5346,2022-02-07,宜蘭縣,12-17歲,89.00,80.50,0.00,0.10
5345,2022-02-07,宜蘭縣,總計,82.70,76.10,0.40,26.40
5344,2022-02-07,基隆市,75歲以上,80.00,73.30,0.70,54.50
5343,2022-02-07,基隆市,65-74歲,89.70,85.50,0.60,68.60
5342,2022-02-07,基隆市,50-64歲,87.40,81.90,1.10,32.80
5341,2022-02-07,基隆市,30-49歲,95.30,87.00,0.70,24.90
5340,2022-02-07,基隆市,18-29歲,97.40,86.50,0.30,13.40
5339,2022-02-07,基隆市,12-17歲,90.80,81.70,0.00,0.10
5338,2022-02-07,基隆市,總計,84.30,77.50,0.60,29.20
5337,2022-02-07,屏東縣,75歲以上,73.60,65.70,1.20,31.30
5336,2022-02-07,屏東縣,65-74歲,84.90,79.40,1.30,32.80
5335,2022-02-07,屏東縣,50-64歲,83.10,75.30,1.10,27.10
5334,2022-02-07,屏東縣,30-49歲,90.10,79.50,0.70,22.20
5333,2022-02-07,屏東縣,18-29歲,94.20,82.00,0.40,15.80
5332,2022-02-07,屏東縣,12-17歲,89.00,78.40,0.00,0.10
5331,2022-02-07,屏東縣,總計,80.00,71.40,0.80,21.40
5330,2022-02-07,雲林縣,75歲以上,74.40,66.90,1.50,30.60
5329,2022-02-07,雲林縣,65-74歲,83.80,79.00,1.70,38.90
5328,2022-02-07,雲林縣,50-64歲,85.10,78.50,1.00,31.90
5327,2022-02-07,雲林縣,30-49歲,94.20,84.00,0.60,22.80
5326,2022-02-07,雲林縣,18-29歲,98.10,86.00,0.30,15.10
5325,2022-02-07,雲林縣,12-17歲,89.20,79.90,0.00,0.00
5324,2022-02-07,雲林縣,總計,81.80,73.80,0.80,23.00
5323,2022-02-07,彰化縣,75歲以上,75.50,69.70,1.00,45.80
5322,2022-02-07,彰化縣,65-74歲,87.70,83.50,0.90,51.10
5321,2022-02-07,彰化縣,50-64歲,86.50,80.70,0.70,31.30
5320,2022-02-07,彰化縣,30-49歲,97.00,88.00,0.50,20.90
5319,2022-02-07,彰化縣,18-29歲,103.70,91.80,0.30,13.60
5318,2022-02-07,彰化縣,12-17歲,89.80,79.90,0.00,0.10
5317,2022-02-07,彰化縣,總計,83.40,76.20,0.50,23.60
